variable,horizon,shock,fevd
Inflation_lag1,1,Exchange_Rate_lag1,0.019757296392118533
Inflation_lag1,1,Reserves_lag1,0.009607458196989112
Inflation_lag1,2,GDP_Growth,0.10215641980578752
Inflation_lag1,2,Capital_Formation_lag1,0.19778193241593023
Inflation_lag1,2,Inflation_lag1,0.5743151575320876
Inflation_lag1,2,Government_Debt_lag1,0.03160035424013297
Inflation_lag1,2,Trade_Balance_lag1,0.048988664388238574
Inflation_lag1,2,Exchange_Rate_lag1,0.02886556826663561
Inflation_lag1,2,Reserves_lag1,0.01629190335118785
Inflation_lag1,3,GDP_Growth,0.09378737363100524
Inflation_lag1,3,Capital_Formation_lag1,0.1986753393366217
Inflation_lag1,3,Inflation_lag1,0.524289198734177
Inflation_lag1,3,Government_Debt_lag1,0.028939812712095725
Inflation_lag1,3,Trade_Balance_lag1,0.11106686218255607
Inflation_lag1,3,Exchange_Rate_lag1,0.027209665256640266
Inflation_lag1,3,Reserves_lag1,0.01603174814690422
Inflation_lag1,4,GDP_Growth,0.0894467860489989
Inflation_lag1,4,Capital_Formation_lag1,0.22274529007475452
Inflation_lag1,4,Inflation_lag1,0.4984360289608107
Inflation_lag1,4,Government_Debt_lag1,0.0276930805506072
Inflation_lag1,4,Trade_Balance_lag1,0.12019982002505708
Inflation_lag1,4,Exchange_Rate_lag1,0.026222842549583777
Inflation_lag1,4,Reserves_lag1,0.015256151790188036
Inflation_lag1,5,GDP_Growth,0.08920759005168138
Inflation_lag1,5,Capital_Formation_lag1,0.22847188278087566
Inflation_lag1,5,Inflation_lag1,0.4936636037894126
Inflation_lag1,5,Government_Debt_lag1,0.02744129662410863
Inflation_lag1,5,Trade_Balance_lag1,0.11906557912009626
Inflation_lag1,5,Exchange_Rate_lag1,0.026804979901528348
Inflation_lag1,5,Reserves_lag1,0.015345067732297421
Inflation_lag1,6,GDP_Growth,0.08912984480521008
Inflation_lag1,6,Capital_Formation_lag1,0.2277128289624384
Inflation_lag1,6,Inflation_lag1,0.4920406512080964
Inflation_lag1,6,Government_Debt_lag1,0.02739502002782076
Inflation_lag1,6,Trade_Balance_lag1,0.12119470225724327
Inflation_lag1,6,Exchange_Rate_lag1,0.02711956597828521
Inflation_lag1,6,Reserves_lag1,0.01540738676090616
Inflation_lag1,7,GDP_Growth,0.08892919268542614
