Y,T,Inflation,Government_Debt,Trade_Balance,Exchange_Rate,Reserves,C_DRC,C_France,C_Germany,C_Ghana,C_Morocco,C_Nigeria
-0.4150448156950073,-0.1392803214454284,-1.476944440973436,1.110069414628979,-0.2353267075864503,-1.0727820505062422,0.8158432747640907,0,1,0,0,0,0
-0.6018199582684404,-0.0776473716716047,-1.0497405742210904,1.1201638192469865,-0.2387733221052675,-1.0804186913928997,0.7938784492643018,0,1,0,0,0,0
-0.4711575194724335,-0.0478038652493856,-0.7468127764474035,1.1162417164122878,-0.2661648374916575,-1.097059989265628,0.9411436170082156,0,1,0,0,0,0
-2.743016605610709,0.1271000625640524,-0.999711421110998,1.1096956300264045,-0.0312508479196383,-1.0770159948852236,0.978599040915339,0,1,0,0,0,0
0.6403763576210886,-0.174812561150478,-1.3453782545917463,1.3660769766852543,-0.5119628729125733,-1.084549203078058,1.0122475212410749,0,1,0,0,0,0
-0.3247300829484831,0.1370368833330014,-0.7558665949796511,1.34095425750343,-0.089299092447087,-1.0976264859666884,0.999686360115258,0,1,0,0,0,0
-0.7276727367406679,0.0678871534453294,-0.0765998972140783,1.3198624848381466,-0.3521487996979409,-1.0540828265001374,0.9909644087849364,0,1,0,0,0,0
-0.7407657009554007,-0.0252747722128673,-0.0994369089553366,1.2964356766203364,-0.3200408644436958,-1.0639975132668005,0.6522138120942094,0,1,0,0,0,0
-0.5895286041076708,0.007440909003125,-0.9584144878635444,0.2687836015222055,-0.3571844849106971,-1.0049127522323882,0.9367529984311034,0,0,1,0,0,0
-1.087061244267517,0.0230610472774739,-0.8029408798750517,0.2397081893180241,-0.1709294363138118,-0.9961466247761764,0.879862629573504,0,0,1,0,0,0
-1.1690926731230875,-0.0274862919638879,-0.9894692437319944,0.285136972358339,0.214909989029574,-1.0137228113731296,0.8633552031324092,0,0,1,0,0,0
-0.7129765524180087,-0.1119457592013059,-1.0864465623517108,0.3804723602899669,0.1323726413421078,-1.0809092797721596,0.8437305765893223,0,0,1,0,0,0
-0.7899311175984789,0.1185065038541416,-0.8386800378258215,0.4225947624570434,0.6792959452491641,-1.1165291803172162,0.8264149853612497,0,0,1,0,0,0
0.0060676659870106,0.1037147439865372,-0.7948146592623855,0.4769944545530157,0.704147849937478,-1.1165858254246104,0.8244543367925374,0,0,1,0,0,0
-0.2544556015510398,0.3240985242839445,-0.8402024520642841,0.4589405931035878,0.9143913355853316,-1.1200380063303024,0.793501341527391,0,0,1,0,0,0
-0.7827166271128098,0.4775669271267998,-0.7011311695265807,0.3894745795637179,1.0707587942811465,-1.1528601628402753,0.8390479961117953,0,0,1,0,0,0
-2.415457361293227,0.3946813224708175,-0.584656009627103,0.4275909452869746,0.8762971751141932,-1.1745627122724396,0.8063771284630499,0,0,1,0,0,0
0.0639439118831559,0.1482997083663705,-1.4985544506383726,0.6017520937748598,0.9131215302362936,-1.159450620200694,0.7810921671599502,0,0,1,0,0,0
-0.020118262442455,0.2865618008532619,-1.0682934496109138,0.7845239196038476,0.9020560836232486,-1.140410778678683,0.7878400471335639,0,0,1,0,0,0
-0.900553305045405,0.4879766078428232,-0.6482654832769509,0.7371812488605947,1.0014637023765047,-1.1586899233045045,0.7991351884237733,0,0,1,0,0,0
-0.9227311832050544,0.4115833556586475,-0.7305955799745312,0.7655371210638094,1.1643615885816576,-1.128654028486209,0.7973025581665141,0,0,1,0,0,0
-0.4455059977456101,0.396438536111423,-0.8930169898656497,0.7153026562467367,1.0772892217904846,-1.1410892658049625,0.8089254683883702,0,0,1,0,0,0
-0.583382927027286,0.471876978314758,-1.220967714748922,0.6513378667975785,1.1725246229683302,-1.1411972937750323,0.7855012178283193,0,0,1,0,0,0
-0.414243205641044,0.4867096227115087,-1.2646233200554025,0.5757396163656735,1.3307060893056282,-1.0736649439139725,0.7724329918566303,0,0,1,0,0,0
-0.3009489846809073,0.5757274318383786,-1.438985898521447,0.5056069567723083,1.4553356703060605,-1.0727820505062422,0.7804220075378628,0,0,1,0,0,0
-0.7276727367406679,0.5708430875728059,-0.8627475754809819,0.3983243038433901,1.3238128602679935,-1.0804186913928997,0.7890933976161734,0,0,1,0,0,0
-0.7605387489531604,0.6660762884969871,-0.7927952463405226,0.3123883327420124,1.3892985361255217,-1.097059989265628,0.7727346988164332,0,0,1,0,0,0
-2.1214054172314074,0.6189921708070518,-0.979349625264037,0.253575034598095,1.289528115843969,-1.0770159948852236,0.7660743365699297,0,0,1,0,0,0
-0.0452353774666362,0.5219272522592934,-1.4365148934586616,0.4995659191927327,1.006905725300953,-1.084549203078058,0.7805469474578528,0,0,1,0,0,0
-0.6606046955590774,0.635140292598048,-0.4873025978308443,0.5005946861749072,1.1157461837899194,-1.0976264859666884,0.7818835445221471,0,0,1,0,0,0
-1.0964133615637546,0.4267170276134757,0.1505709205653375,0.4234156765842554,0.5579388340339665,-1.0540828265001374,0.777400531466131,0,0,1,0,0,0
-1.08786285432148,0.4584035911981236,-0.0540930728593218,0.3681635249745931,0.8694039460765588,-1.0639975132668005,0.7803324021279981,0,0,1,0,0,0
-0.003017247957906,0.6362498401191141,1.055675006565704,0.6500623026903342,-0.7073314959002679,-1.2377116868422346,-2.156665926609868,0,0,0,1,0,0
0.207806196234424,0.7428773619230262,1.2771854190087475,0.22689568515241,-0.7309135952395439,-1.1597920016692238,-2.04994285734948,0,0,0,1,0,0
0.3400718551383573,0.4213358394553763,0.6332337397285179,0.1163085106280696,-0.2648950321426195,-1.1219330943536947,-1.6985019402359431,0,0,0,1,0,0
0.4180952337241119,0.8109760092390963,1.1033083337436722,-0.037403776222203,-0.0414092907119418,-1.08831154385187,-1.1768104972412734,0,0,0,1,0,0
0.638805201915322,1.1585864700550432,0.5080648453229448,-0.4554597539298414,-0.6316873772504363,-1.0744150860733577,-1.0556990637918242,0,0,0,1,0,0
0.5284502178197169,1.1207338333373635,0.6464195376250172,-0.7737899657923314,-0.8981650997842557,-1.072040764901346,-1.0047673162935822,0,0,0,1,0,0
0.0627147764670789,0.9264850671586372,0.4449345580930586,-1.7050329654244731,-0.7490536716543718,-1.0679638601460475,-0.901601778652783,0,0,0,1,0,0
1.3797600951286697,0.6269609027814081,0.3788023504883022,-1.455150494328129,-1.209811612590996,-1.060857015503008,-0.9320127921737752,0,0,0,1,0,0
0.4921105620400504,0.6898253104833819,0.7174397128983014,-1.294909561534134,-1.6344708014621134,-1.0156007048039872,-0.9989257572484797,0,0,0,1,0,0
1.0524359897603497,0.9092131620480648,0.536840612972925,-1.1435352247964796,-0.8228837826627207,-0.9072298604054926,-0.7032726939679483,0,0,0,1,0,0
2.3853852518925684,1.309688907686103,0.0323034110030685,-0.71037260672616,-1.245003360835762,-0.9006130128039247,-0.4767109554500477,0,0,0,1,0,0
1.2245149480111237,-0.6359049899159582,0.123820308853154,-0.7989082276365026,-1.3375177505513831,-0.8775716157069144,-0.3841835506941662,0,0,0,1,0,0
0.908947790100931,0.0493058458408693,0.0627951168812604,-0.586064888914007,-1.7358738286210007,-0.8091936603302253,-0.3939778479153088,0,0,0,1,0,0
-0.2627389054419933,-0.8298234831168564,0.4438002398056517,-0.268003966021041,-1.7739244529087432,-0.7783493353705334,-0.404259122873042,0,0,0,1,0,0
-0.4591333686629851,-0.222895375593714,0.6667187868968134,-0.0101705092880516,-1.36527206746607,-0.6359774408840773,-0.4009307207537676,0,0,0,1,0,0
-0.1245947728089961,0.0539905234427581,0.7481803326292022,0.1112128839409371,-1.1755268681669715,-0.5427176313016916,-0.366987529720947,0,0,0,1,0,0
1.146224366074048,-0.1750370525925271,0.7621339744634693,0.1733237206572395,-1.0574349707064432,-0.5235191929922148,-0.3618795140326746,0,0,0,1,0,0
0.6307891013756896,-0.6601093511610157,0.4896725190500891,0.2040882466893682,-0.7410720380318475,-0.4834759319113434,-0.2443452343709859,0,0,0,1,0,0
0.7130877335825814,-0.3559892632976799,0.311908930858817,0.3440769105057163,-0.6904612248344781,-0.4637697631292765,-0.306796710564561,0,0,0,1,0,0
-0.7854741656984433,-0.5864961671005828,0.0769250917497854,0.2434059742299697,-0.5444336096951149,-0.4153570869094753,-0.1949007920368536,0,0,0,1,0,0
0.3304525344907985,-0.6755049681383987,0.3182065257025748,0.6017751387710853,-0.5992166404678946,-0.3891107861900954,-0.1773848774119282,0,0,0,1,0,0
-0.0056892814711167,-0.8847380851086869,0.3226872753003639,0.7524303505512218,-0.6316873772504363,-0.3752990429466634,-0.1137583261182604,0,0,0,1,0,0
-0.1900595938826601,-1.145083476124921,1.2516048533305242,0.8533317474105373,-0.5571316631854943,-0.2425495975868966,-0.4608200356204559,0,0,0,1,0,0
0.4931793754453346,-2.168196325146895,1.3862939166861643,0.692216574802139,-0.4299697275175518,-0.1350166396063588,-0.7062237333852965,0,0,0,1,0,0
0.992048032361786,-0.306208007331378,-0.8230072992547751,0.4198982949514482,-0.758305110625934,-0.1486930447073194,-0.3556848515239723,0,0,0,0,1,0
-0.1398253638342977,0.2571911512564049,-1.2834570400793197,0.3021039826439906,0.1987653210203773,-0.1278015864815666,-0.0961051379328257,0,0,0,0,1,0
0.6620518934802556,0.3462797256699256,-0.5721335044317559,0.272522046422907,0.4288830743883159,-0.1350106862382167,0.0107143426917122,0,0,0,0,1,0
0.2572388162288232,0.4693247275832763,-1.0686926475796577,0.2024785147457947,0.3729100546027237,-0.1877504826631888,0.1973501900647567,0,0,0,0,1,0
-0.2301400965808217,0.5022038829170296,-0.937301153234144,0.12767875558529,0.1316470382855147,-0.2164834899594636,0.2949994046090072,0,0,0,0,1,0
1.0476263294365702,0.4331235032172326,-1.0799473881481938,0.1379374027366139,0.1465219009456734,-0.2166106934282342,0.2913874402825973,0,0,0,0,1,0
-0.3028194081401548,0.5111669597381011,-0.4828968527532769,0.0074008227002367,0.2052957485297153,-0.2195582944407983,0.4271330483511399,0,0,0,0,1,0
0.5567737730597511,0.7819811702385961,-0.7822005817598665,-0.1146738410087585,-0.1502497492009082,-0.246195930280122,0.5281470262278904,0,0,0,0,1,0
0.1081393461916621,0.854084667231929,-0.3849315424417984,-0.2989032310927794,-0.9797954436509804,-0.2634970194709207,0.4770205558244023,0,0,0,0,1,0
-0.0062236881737589,0.5342114690753262,-1.8257410080975631,-0.2800068761582111,-1.0325830660181292,-0.2524363152222031,0.4756219808960765,0,0,0,0,1,0
0.3758771042153818,0.5353701423254479,-1.121836700094858,-0.1793095159756894,-0.8727689928034968,-0.2360458235743103,0.4739797794978982,0,0,0,0,1,0
-0.2215895893385474,0.4205536648408443,-1.1260993143665148,-0.0627531275090468,-1.4599632663514708,-0.250914338729511,0.3716292636534142,0,0,0,0,1,0
0.1858955214260957,0.1505457524521967,-1.0015535060934555,0.06052938694788,-1.668138783288034,-0.2267510902792342,0.2692950346474253,0,0,0,0,1,0
-0.3127059321390347,0.3604155811500245,-0.8299036750934743,0.2067774193221617,-1.3741607049093354,-0.2365652830855472,0.342176676138351,0,0,0,0,1,0
0.1351268846750909,0.2587756673173103,-1.3481519562617106,0.2496799536699452,-1.1397909176297611,-0.2365281409885176,0.3763213234673882,0,0,0,0,1,0
-0.886658730776709,0.5256691778370384,-0.9087331379625166,0.2448339535266722,-0.4952740026109317,-0.1803847615254392,0.4541951523396752,0,0,0,0,1,0
0.3256428741670191,0.5226761184710259,-0.916702109822624,0.2923940335402207,-0.8197999696721999,-0.1787324876483901,0.5124804437408512,0,0,0,0,1,0
-0.206626201664567,0.5472545880169544,-1.2034616728371497,0.297297572800614,-0.7133177211171611,-0.183173048169466,0.5355661292905032,0,0,0,0,1,0
-0.2533867881457555,0.4433029204251529,-0.8952908173032696,0.3027382769531709,-1.0253270354521982,-0.1951965495170196,0.4932060067250306,0,0,0,0,1,0
-2.450129668160649,0.438305037522174,-1.5512950864561892,0.2975465203635302,-0.7601191182674166,-0.1860824566102564,0.5379008905972439,0,0,0,0,1,0
1.1278407755031574,0.4771427837152409,-1.2606057311167902,0.5956855969922527,-0.3510603951130512,-0.1907989598518195,0.7247866971896699,0,0,0,0,1,0
