horizon,response,shock,irf
4,Capital_Formation_lag1,Trade_Balance_lag1,0.005242462733272095
4,Capital_Formation_lag1,Exchange_Rate_lag1,-0.22424684055602417
4,Capital_Formation_lag1,Reserves_lag1,0.05027194911132296
4,Inflation_lag1,GDP_Growth,-0.08884659254000213
4,Inflation_lag1,Capital_Formation_lag1,0.01257395292705299
4,Inflation_lag1,Inflation_lag1,-0.2377862927671126
4,Inflation_lag1,Government_Debt_lag1,-1.3594654260759356
4,Inflation_lag1,Trade_Balance_lag1,-0.10455446343046976
4,Inflation_lag1,Exchange_Rate_lag1,-4.732879856187788
4,Inflation_lag1,Reserves_lag1,2.212166949590174
4,Government_Debt_lag1,GDP_Growth,-0.005702582194884474
4,Government_Debt_lag1,Capital_Formation_lag1,0.46727140274877654
4,Government_Debt_lag1,Inflation_lag1,-0.05623493636901576
4,Government_Debt_lag1,Government_Debt_lag1,-1.434847577730646
4,Government_Debt_lag1,Trade_Balance_lag1,-0.013851216034459348
4,Government_Debt_lag1,Exchange_Rate_lag1,0.49189058692282966
4,Government_Debt_lag1,Reserves_lag1,0.1613702384542769
4,Trade_Balance_lag1,GDP_Growth,-0.2457312717163518
4,Trade_Balance_lag1,Capital_Formation_lag1,1.5158973070829234
4,Trade_Balance_lag1,Inflation_lag1,-1.267866047703834
4,Trade_Balance_lag1,Government_Debt_lag1,20.26167543328513
4,Trade_Balance_lag1,Trade_Balance_lag1,-0.08667131290822594
4,Trade_Balance_lag1,Exchange_Rate_lag1,7.001238490935286
4,Trade_Balance_lag1,Reserves_lag1,-3.165287574825978
4,Exchange_Rate_lag1,GDP_Growth,-0.00825325121984844
4,Exchange_Rate_lag1,Capital_Formation_lag1,-0.3768373630826449
4,Exchange_Rate_lag1,Inflation_lag1,0.03663665379706741
4,Exchange_Rate_lag1,Government_Debt_lag1,-1.1054800944159429
4,Exchange_Rate_lag1,Trade_Balance_lag1,-0.0075902061580342605
4,Exchange_Rate_lag1,Exchange_Rate_lag1,-0.05939108006016458
4,Exchange_Rate_lag1,Reserves_lag1,-0.032770083709966175
4,Reserves_lag1,GDP_Growth,-0.00952705264202388
4,Reserves_lag1,Capital_Formation_lag1,-1.1604235018675486
4,Reserves_lag1,Inflation_lag1,-0.015278515662299513
4,Reserves_lag1,Government_Debt_lag1,3.261718359936394
4,Reserves_lag1,Trade_Balance_lag1,-0.05141665045146644
4,Reserves_lag1,Exchange_Rate_lag1,0.8508342549786007
4,Reserves_lag1,Reserves_lag1,0.3279315192271246
5,GDP_Growth,GDP_Growth,0.29548093848428014
5,GDP_Growth,Capital_Formation_lag1,15.795534237533829
5,GDP_Growth,Inflation_lag1,-0.3402349428784275
5,GDP_Growth,Government_Debt_lag1,8.8087322170472
5,GDP_Growth,Trade_Balance_lag1,0.9551612220469496
5,GDP_Growth,Exchange_Rate_lag1,7.848165843966802
5,GDP_Growth,Reserves_lag1,-13.781355982246055
5,Capital_Formation_lag1,GDP_Growth,-0.012122051845753575
5,Capital_Formation_lag1,Capital_Formation_lag1,-0.47532711121951166
5,Capital_Formation_lag1,Inflation_lag1,-0.000640394928213793
5,Capital_Formation_lag1,Government_Debt_lag1,1.1487061791184263
5,Capital_Formation_lag1,Trade_Balance_lag1,0.0017625649938656403
5,Capital_Formation_lag1,Exchange_Rate_lag1,-0.6658413333127958
5,Capital_Formation_lag1,Reserves_lag1,0.17946948517100572
5,Inflation_lag1,GDP_Growth,-0.07980727397203023
5,Inflation_lag1,Capital_Formation_lag1,3.6647936167137987
5,Inflation_lag1,Inflation_lag1,0.05203744881345174
5,Inflation_lag1,Government_Debt_lag1,-6.227672201796912
5,Inflation_lag1,Trade_Balance_lag1,0.31763080827817913
5,Inflation_lag1,Exchange_Rate_lag1,-2.7606054566689284
5,Inflation_lag1,Reserves_lag1,-3.2026179096744984
5,Government_Debt_lag1,GDP_Growth,0.010030958747603905
5,Government_Debt_lag1,Capital_Formation_lag1,0.4005883400125744
5,Government_Debt_lag1,Inflation_lag1,0.01268618205251365
5,Government_Debt_lag1,Government_Debt_lag1,-1.7848156289387034
5,Government_Debt_lag1,Trade_Balance_lag1,-0.011263578439424674
5,Government_Debt_lag1,Exchange_Rate_lag1,0.8440685955738646
5,Government_Debt_lag1,Reserves_lag1,0.12056470419044082
5,Trade_Balance_lag1,GDP_Growth,0.008582679329190476
5,Trade_Balance_lag1,Capital_Formation_lag1,7.640740720659608
5,Trade_Balance_lag1,Inflation_lag1,-2.870528052409942
5,Trade_Balance_lag1,Government_Debt_lag1,-1.055136827777952
5,Trade_Balance_lag1,Trade_Balance_lag1,-0.4869635481151784
5,Trade_Balance_lag1,Exchange_Rate_lag1,9.144203811308358
5,Trade_Balance_lag1,Reserves_lag1,-1.9520745899374432
5,Exchange_Rate_lag1,GDP_Growth,0.010766193654615095
5,Exchange_Rate_lag1,Capital_Formation_lag1,-0.012089854159506336
5,Exchange_Rate_lag1,Inflation_lag1,0.044024689245608484
5,Exchange_Rate_lag1,Government_Debt_lag1,-0.750283127698174
5,Exchange_Rate_lag1,Trade_Balance_lag1,-0.011786924341800908
5,Exchange_Rate_lag1,Exchange_Rate_lag1,0.7209224388906149
5,Exchange_Rate_lag1,Reserves_lag1,-0.08306279191276919
5,Reserves_lag1,GDP_Growth,-0.02849363248692926
5,Reserves_lag1,Capital_Formation_lag1,-0.008678034573851745
5,Reserves_lag1,Inflation_lag1,-0.24431868221737152
5,Reserves_lag1,Government_Debt_lag1,3.411567169967377
5,Reserves_lag1,Trade_Balance_lag1,-0.03260649029960038
5,Reserves_lag1,Exchange_Rate_lag1,-0.22526900550233564
5,Reserves_lag1,Reserves_lag1,0.25425231148444616
6,GDP_Growth,GDP_Growth,0.378525548922498
6,GDP_Growth,Capital_Formation_lag1,-12.168634508138343
6,GDP_Growth,Inflation_lag1,0.0642759177973633
6,GDP_Growth,Government_Debt_lag1,10.572660975270951
6,GDP_Growth,Trade_Balance_lag1,-1.363615415616266
6,GDP_Growth,Exchange_Rate_lag1,16.048052225071448
6,GDP_Growth,Reserves_lag1,13.419088020288724
6,Capital_Formation_lag1,GDP_Growth,-0.020819464624944942
6,Capital_Formation_lag1,Capital_Formation_lag1,-0.44486326298230255
6,Capital_Formation_lag1,Inflation_lag1,-0.01151971442884067
6,Capital_Formation_lag1,Government_Debt_lag1,0.4911114499094458
6,Capital_Formation_lag1,Trade_Balance_lag1,0.015797274465032436
6,Capital_Formation_lag1,Exchange_Rate_lag1,-0.9773548296371191
6,Capital_Formation_lag1,Reserves_lag1,-0.1627177179852654
6,Inflation_lag1,GDP_Growth,0.0811214880088369
6,Inflation_lag1,Capital_Formation_lag1,-5.115672719583708
6,Inflation_lag1,Inflation_lag1,0.5375608991235348
6,Inflation_lag1,Government_Debt_lag1,-11.29380567811348
6,Inflation_lag1,Trade_Balance_lag1,-0.3259086827340527
6,Inflation_lag1,Exchange_Rate_lag1,6.535603639006375
6,Inflation_lag1,Reserves_lag1,1.6486561699631381
6,Government_Debt_lag1,GDP_Growth,0.019302181513853853
6,Government_Debt_lag1,Capital_Formation_lag1,-0.08463742337083474
6,Government_Debt_lag1,Inflation_lag1,0.0778762299906628
6,Government_Debt_lag1,Government_Debt_lag1,-1.1767875889963217
6,Government_Debt_lag1,Trade_Balance_lag1,-0.0308131525128761
6,Government_Debt_lag1,Exchange_Rate_lag1,1.2513657447981967
6,Government_Debt_lag1,Reserves_lag1,0.3670927387540771
6,Trade_Balance_lag1,GDP_Growth,0.03944439146895902
6,Trade_Balance_lag1,Capital_Formation_lag1,40.33636342502262
6,Trade_Balance_lag1,Inflation_lag1,-3.1520905888841932
6,Trade_Balance_lag1,Government_Debt_lag1,3.355958329670222
6,Trade_Balance_lag1,Trade_Balance_lag1,0.46531628370731437
6,Trade_Balance_lag1,Exchange_Rate_lag1,4.8795862180237375
6,Trade_Balance_lag1,Reserves_lag1,-2.1108963338070974
6,Exchange_Rate_lag1,GDP_Growth,0.01626759128433463
6,Exchange_Rate_lag1,Capital_Formation_lag1,0.08773282658740167
6,Exchange_Rate_lag1,Inflation_lag1,0.006495479684077758
6,Exchange_Rate_lag1,Government_Debt_lag1,0.11178178762503588
6,Exchange_Rate_lag1,Trade_Balance_lag1,-0.028190140248619874
6,Exchange_Rate_lag1,Exchange_Rate_lag1,1.1725317579055072
6,Exchange_Rate_lag1,Reserves_lag1,0.23989016581900702
6,Reserves_lag1,GDP_Growth,-0.04440119718455031
6,Reserves_lag1,Capital_Formation_lag1,2.0387574836717977
6,Reserves_lag1,Inflation_lag1,-0.32059414639702083
6,Reserves_lag1,Government_Debt_lag1,2.016257963798361
6,Reserves_lag1,Trade_Balance_lag1,0.02978452257115051
6,Reserves_lag1,Exchange_Rate_lag1,-1.486823209459713
6,Reserves_lag1,Reserves_lag1,0.0011707596597840264
7,GDP_Growth,GDP_Growth,-0.2548758785107335
7,GDP_Growth,Capital_Formation_lag1,27.18688524358964
7,GDP_Growth,Inflation_lag1,-2.380382235703123
7,GDP_Growth,Government_Debt_lag1,31.535967252059187
7,GDP_Growth,Trade_Balance_lag1,1.3925301777662011
7,GDP_Growth,Exchange_Rate_lag1,-10.861237475753285
7,GDP_Growth,Reserves_lag1,-10.02112131526079
7,Capital_Formation_lag1,GDP_Growth,-0.011645713478439118
7,Capital_Formation_lag1,Capital_Formation_lag1,0.137990939350096
7,Capital_Formation_lag1,Inflation_lag1,-0.004420669828821805
7,Capital_Formation_lag1,Government_Debt_lag1,0.13831750606691143
7,Capital_Formation_lag1,Trade_Balance_lag1,0.012087081421324137
7,Capital_Formation_lag1,Exchange_Rate_lag1,-0.5062456058963266
7,Capital_Formation_lag1,Reserves_lag1,-0.208270696397908
7,Inflation_lag1,GDP_Growth,0.12966904313888522
7,Inflation_lag1,Capital_Formation_lag1,4.718010960483612
7,Inflation_lag1,Inflation_lag1,0.11916414354985697
7,Inflation_lag1,Government_Debt_lag1,1.7019349792151832
7,Inflation_lag1,Trade_Balance_lag1,0.07218492592911406
7,Inflation_lag1,Exchange_Rate_lag1,8.17131345343414
7,Inflation_lag1,Reserves_lag1,-1.2440269811241318
7,Government_Debt_lag1,GDP_Growth,0.015232935810333782
7,Government_Debt_lag1,Capital_Formation_lag1,-0.4968227644505076
7,Government_Debt_lag1,Inflation_lag1,0.06678955082215302
7,Government_Debt_lag1,Government_Debt_lag1,-0.1269476470735873
7,Government_Debt_lag1,Trade_Balance_lag1,-0.02752539304152319
7,Government_Debt_lag1,Exchange_Rate_lag1,0.9351757636449525
7,Government_Debt_lag1,Reserves_lag1,0.3452927182636358
7,Trade_Balance_lag1,GDP_Growth,0.0543389877571408
7,Trade_Balance_lag1,Capital_Formation_lag1,11.09273221860485
7,Trade_Balance_lag1,Inflation_lag1,-1.0673370531985222
7,Trade_Balance_lag1,Government_Debt_lag1,-37.10849712532689
7,Trade_Balance_lag1,Trade_Balance_lag1,-0.2199536056412547
7,Trade_Balance_lag1,Exchange_Rate_lag1,4.851437995423354
7,Trade_Balance_lag1,Reserves_lag1,5.487137598826394
7,Exchange_Rate_lag1,GDP_Growth,0.006958780950070737
7,Exchange_Rate_lag1,Capital_Formation_lag1,0.03197329198570498
7,Exchange_Rate_lag1,Inflation_lag1,-0.05101125565781825
7,Exchange_Rate_lag1,Government_Debt_lag1,0.497417294116578
7,Exchange_Rate_lag1,Trade_Balance_lag1,-0.014028997599767553
7,Exchange_Rate_lag1,Exchange_Rate_lag1,0.4015116659618302
7,Exchange_Rate_lag1,Reserves_lag1,0.24929765688349956
7,Reserves_lag1,GDP_Growth,-0.0418356233278569
7,Reserves_lag1,Capital_Formation_lag1,1.6041174979060746
7,Reserves_lag1,Inflation_lag1,-0.15711133810578243
7,Reserves_lag1,Government_Debt_lag1,-1.7931590127055062
7,Reserves_lag1,Trade_Balance_lag1,0.02001943289412271
7,Reserves_lag1,Exchange_Rate_lag1,-0.9743096072041797
7,Reserves_lag1,Reserves_lag1,0.10017277510965639
8,GDP_Growth,GDP_Growth,-0.1279969870762225
8,GDP_Growth,Capital_Formation_lag1,-19.609861265570757
8,GDP_Growth,Inflation_lag1,-0.4371222380245873
8,GDP_Growth,Government_Debt_lag1,-20.34205759924575
8,GDP_Growth,Trade_Balance_lag1,-0.7819148436865835
8,GDP_Growth,Exchange_Rate_lag1,-21.52343029994029
8,GDP_Growth,Reserves_lag1,7.969715126656007
8,Capital_Formation_lag1,GDP_Growth,-0.0016591223044130025
8,Capital_Formation_lag1,Capital_Formation_lag1,0.3496595489024992
8,Capital_Formation_lag1,Inflation_lag1,-0.014873815528569537
8,Capital_Formation_lag1,Government_Debt_lag1,-0.12996454633277693
8,Capital_Formation_lag1,Trade_Balance_lag1,-0.0003910240988211286
8,Capital_Formation_lag1,Exchange_Rate_lag1,0.3725401857384538
8,Capital_Formation_lag1,Reserves_lag1,-0.08807228321366059
8,Inflation_lag1,GDP_Growth,0.10947198296375525
8,Inflation_lag1,Capital_Formation_lag1,-3.8467717550667784
8,Inflation_lag1,Inflation_lag1,-0.2074389365526541
8,Inflation_lag1,Government_Debt_lag1,2.3597114607948333
8,Inflation_lag1,Trade_Balance_lag1,-0.3780997648861319
8,Inflation_lag1,Exchange_Rate_lag1,5.497246269280528
8,Inflation_lag1,Reserves_lag1,3.845913322255407
8,Government_Debt_lag1,GDP_Growth,0.00420482027939925
8,Government_Debt_lag1,Capital_Formation_lag1,-0.7324996596053317
8,Government_Debt_lag1,Inflation_lag1,0.035016913006523875
8,Government_Debt_lag1,Government_Debt_lag1,0.8269629489725333
8,Government_Debt_lag1,Trade_Balance_lag1,-0.021920141577443798
8,Government_Debt_lag1,Exchange_Rate_lag1,0.0009738305217315002
8,Government_Debt_lag1,Reserves_lag1,0.3428349485172174
8,Trade_Balance_lag1,GDP_Growth,0.13897741200056768
8,Trade_Balance_lag1,Capital_Formation_lag1,2.5142511389167694
8,Trade_Balance_lag1,Inflation_lag1,1.4340440821171925
8,Trade_Balance_lag1,Government_Debt_lag1,-42.67635922236744
8,Trade_Balance_lag1,Trade_Balance_lag1,0.19203148040756907
8,Trade_Balance_lag1,Exchange_Rate_lag1,8.450008699966165
8,Trade_Balance_lag1,Reserves_lag1,-0.5430147149308615
8,Exchange_Rate_lag1,GDP_Growth,-0.007547259087852809
8,Exchange_Rate_lag1,Capital_Formation_lag1,0.05625229113227753
8,Exchange_Rate_lag1,Inflation_lag1,-0.03818965377551773
8,Exchange_Rate_lag1,Government_Debt_lag1,0.4355479748695754
8,Exchange_Rate_lag1,Trade_Balance_lag1,0.007034543078689341
8,Exchange_Rate_lag1,Exchange_Rate_lag1,-0.6842899484397911
8,Exchange_Rate_lag1,Reserves_lag1,0.15497223919162223
8,Reserves_lag1,GDP_Growth,-0.0064670222546883704
8,Reserves_lag1,Capital_Formation_lag1,0.44948590266923305
8,Reserves_lag1,Inflation_lag1,0.06854124939240858
8,Reserves_lag1,Government_Debt_lag1,-4.395852394834993
