variable,horizon,shock,fevd
Inflation_lag1,8,Reserves_lag1,0.013432281732160236
Inflation_lag1,9,GDP_Growth,0.3599892649493126
Inflation_lag1,9,Capital_Formation_lag1,0.11966738664002101
Inflation_lag1,9,Inflation_lag1,0.08313423220908386
Inflation_lag1,9,Government_Debt_lag1,0.27128197833170814
Inflation_lag1,9,Trade_Balance_lag1,0.005844393722388753
Inflation_lag1,9,Exchange_Rate_lag1,0.14739843703011224
Inflation_lag1,9,Reserves_lag1,0.012684307117373502
Government_Debt_lag1,0,GDP_Growth,0.4056895413319294
Government_Debt_lag1,0,Capital_Formation_lag1,0.07927416482172664
Government_Debt_lag1,0,Inflation_lag1,0.044650205737738216
Government_Debt_lag1,0,Government_Debt_lag1,0.47038608810860577
Government_Debt_lag1,0,Trade_Balance_lag1,0.0
Government_Debt_lag1,0,Exchange_Rate_lag1,0.0
Government_Debt_lag1,0,Reserves_lag1,0.0
Government_Debt_lag1,1,GDP_Growth,0.5641695966316278
Government_Debt_lag1,1,Capital_Formation_lag1,0.036020266497975455
Government_Debt_lag1,1,Inflation_lag1,0.025075486445479862
Government_Debt_lag1,1,Government_Debt_lag1,0.3518960860884584
Government_Debt_lag1,1,Trade_Balance_lag1,0.001076158858189813
Government_Debt_lag1,1,Exchange_Rate_lag1,0.021722235478555823
Government_Debt_lag1,1,Reserves_lag1,4.016999971295588e-05
Government_Debt_lag1,2,GDP_Growth,0.49046408991970175
Government_Debt_lag1,2,Capital_Formation_lag1,0.2599484087128004
Government_Debt_lag1,2,Inflation_lag1,0.0388771320844021
Government_Debt_lag1,2,Government_Debt_lag1,0.18715743839890836
Government_Debt_lag1,2,Trade_Balance_lag1,0.007444883379813142
Government_Debt_lag1,2,Exchange_Rate_lag1,0.015261403116785657
Government_Debt_lag1,2,Reserves_lag1,0.0008466443875886776
Government_Debt_lag1,3,GDP_Growth,0.4316938487477598
Government_Debt_lag1,3,Capital_Formation_lag1,0.41026765859121866
Government_Debt_lag1,3,Inflation_lag1,0.0594891624981326
Government_Debt_lag1,3,Government_Debt_lag1,0.08454985184171054
Government_Debt_lag1,3,Trade_Balance_lag1,0.0043306939682832305
Government_Debt_lag1,3,Exchange_Rate_lag1,0.008984698261492773
Government_Debt_lag1,3,Reserves_lag1,0.0006840860914026537
Government_Debt_lag1,4,GDP_Growth,0.4602781017902771
Government_Debt_lag1,4,Capital_Formation_lag1,0.3605087501268969
Government_Debt_lag1,4,Inflation_lag1,0.057972631575363524
Government_Debt_lag1,4,Government_Debt_lag1,0.09955284645657074
Government_Debt_lag1,4,Trade_Balance_lag1,0.00361726427268419
Government_Debt_lag1,4,Exchange_Rate_lag1,0.017202426845949664
Government_Debt_lag1,4,Reserves_lag1,0.000867978932257843
Government_Debt_lag1,5,GDP_Growth,0.37497504895199263
Government_Debt_lag1,5,Capital_Formation_lag1,0.36146393619525014
Government_Debt_lag1,5,Inflation_lag1,0.048210982863521414
Government_Debt_lag1,5,Government_Debt_lag1,0.17038942563601267
Government_Debt_lag1,5,Trade_Balance_lag1,0.0052654843735715166
Government_Debt_lag1,5,Exchange_Rate_lag1,0.03879937268174598
Government_Debt_lag1,5,Reserves_lag1,0.0008957492979058149
Government_Debt_lag1,6,GDP_Growth,0.3561920786855355
Government_Debt_lag1,6,Capital_Formation_lag1,0.33484545413012035
Government_Debt_lag1,6,Inflation_lag1,0.04101056188171803
Government_Debt_lag1,6,Government_Debt_lag1,0.17241038601094358
Government_Debt_lag1,6,Trade_Balance_lag1,0.009193726063262374
Government_Debt_lag1,6,Exchange_Rate_lag1,0.0839733038208857
Government_Debt_lag1,6,Reserves_lag1,0.0023744894075345625
Government_Debt_lag1,7,GDP_Growth,0.38605071499339916
Government_Debt_lag1,7,Capital_Formation_lag1,0.3040462132951536
Government_Debt_lag1,7,Inflation_lag1,0.03735031896499592
Government_Debt_lag1,7,Government_Debt_lag1,0.15568552770047311
Government_Debt_lag1,7,Trade_Balance_lag1,0.010861291359676718
Government_Debt_lag1,7,Exchange_Rate_lag1,0.1025740907593576
Government_Debt_lag1,7,Reserves_lag1,0.003431842926944097
Government_Debt_lag1,8,GDP_Growth,0.3838224531165949
Government_Debt_lag1,8,Capital_Formation_lag1,0.2938029488244746
Government_Debt_lag1,8,Inflation_lag1,0.03461823214627675
Government_Debt_lag1,8,Government_Debt_lag1,0.18005743276419744
Government_Debt_lag1,8,Trade_Balance_lag1,0.00994296531802398
Government_Debt_lag1,8,Exchange_Rate_lag1,0.09348170232835987
Government_Debt_lag1,8,Reserves_lag1,0.004274265502072728
Government_Debt_lag1,9,GDP_Growth,0.34194064599394264
Government_Debt_lag1,9,Capital_Formation_lag1,0.2844946901875371
Government_Debt_lag1,9,Inflation_lag1,0.03140349934508199
Government_Debt_lag1,9,Government_Debt_lag1,0.22880989876362076
Government_Debt_lag1,9,Trade_Balance_lag1,0.009349502032757603
Government_Debt_lag1,9,Exchange_Rate_lag1,0.10013249161673733
Government_Debt_lag1,9,Reserves_lag1,0.0038692720603227776
Trade_Balance_lag1,0,GDP_Growth,0.0003066389508053618
Trade_Balance_lag1,0,Capital_Formation_lag1,0.9295519826156003
Trade_Balance_lag1,0,Inflation_lag1,0.0156755451567053
Trade_Balance_lag1,0,Government_Debt_lag1,0.0004823459789101385
Trade_Balance_lag1,0,Trade_Balance_lag1,0.0539834872979787
Trade_Balance_lag1,0,Exchange_Rate_lag1,0.0
Trade_Balance_lag1,0,Reserves_lag1,0.0
Trade_Balance_lag1,1,GDP_Growth,0.05252867633635852
Trade_Balance_lag1,1,Capital_Formation_lag1,0.9089968214122244
Trade_Balance_lag1,1,Inflation_lag1,0.01215236931770473
Trade_Balance_lag1,1,Government_Debt_lag1,0.0002637516643219862
Trade_Balance_lag1,1,Trade_Balance_lag1,0.024735287349881514
Trade_Balance_lag1,1,Exchange_Rate_lag1,0.0010351574875170964
Trade_Balance_lag1,1,Reserves_lag1,0.0002879364319918011
Trade_Balance_lag1,2,GDP_Growth,0.03964288003142522
Trade_Balance_lag1,2,Capital_Formation_lag1,0.692659252902305
Trade_Balance_lag1,2,Inflation_lag1,0.12356469114347754
Trade_Balance_lag1,2,Government_Debt_lag1,0.00836808531711126
Trade_Balance_lag1,2,Trade_Balance_lag1,0.023386437814272285
Trade_Balance_lag1,2,Exchange_Rate_lag1,0.0959119279622306
Trade_Balance_lag1,2,Reserves_lag1,0.016466724829178478
Trade_Balance_lag1,3,GDP_Growth,0.058854076187874756
Trade_Balance_lag1,3,Capital_Formation_lag1,0.6552706955350681
Trade_Balance_lag1,3,Inflation_lag1,0.1167155082022036
Trade_Balance_lag1,3,Government_Debt_lag1,0.02315586001347743
Trade_Balance_lag1,3,Trade_Balance_lag1,0.029924466229846014
Trade_Balance_lag1,3,Exchange_Rate_lag1,0.1004296478801731
Trade_Balance_lag1,3,Reserves_lag1,0.015649745951357315
Trade_Balance_lag1,4,GDP_Growth,0.10780079958547116
Trade_Balance_lag1,4,Capital_Formation_lag1,0.6118883046420904
Trade_Balance_lag1,4,Inflation_lag1,0.11442142055974924
